x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV,risk_score,risk_category,u_category
-2.2523872,53.486098,1.305490327132299e+18,213,3,4,2,3,3.0,0.666666666666667,0.816496580927726,0.222222222222222,0.272165526975909,3.8164965809277267,High,Medium
-2.2524834,53.502277,6.731967077907471e+18,112,2,1,0,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2506946,53.4546419,5.886061130305068e+18,44,2,0,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2507317,53.4609338,5.45795331323725e+18,105,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2508059,53.4735175,2.8905290234034207e+18,121,2,1,1,0,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2509493,53.497786,-6.8787684336313e+18,73,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2509599,53.4995837,5.067893784043282e+17,112,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2510343,53.5121673,-1.1316262201074874e+18,104,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2510609,53.5166615,-1.0217036967163728e+17,126,0,1,0,3,1.0,2.0,1.4142135623731,2.0,1.4142135623731,2.4142135623731003,High,Low
-2.249194,53.4555439,-2.555471105533601e+18,98,3,1,3,1,2.0,1.33333333333333,1.15470053837925,0.666666666666667,0.577350269189626,3.154700538379252,High,Medium
-2.2492677,53.4681277,5.476556813314732e+17,107,2,2,0,2,1.5,1.0,1.0,0.666666666666667,0.666666666666667,2.5000000000000004,High,Medium
-2.2492941,53.4726218,-7.503026198377777e+18,259,3,5,3,3,3.5,1.0,1.0,0.285714285714286,0.285714285714286,4.500000000000001,High,Medium
-2.2493627,53.4843067,3.242767463398636e+18,184,3,3,2,2,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585,3.077350269189625,High,Medium
-2.2494418,53.4977892,5.804094759681036e+18,101,1,0,5,0,1.5,5.66666666666667,2.38047614284762,3.77777777777778,1.58698409523174,3.88047614284761,High,Medium
-2.2494735,53.5031822,2.0645810863894704e+17,220,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2494894,53.5058787,7.0468925836443e+18,65,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2494999,53.5076764,3.042762940869399e+18,105,3,1,1,0,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.2495158,53.5103728,-5.488982622124742e+18,96,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2497486,53.5499213,-8.501863413880826e+18,71,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2475415,53.4303795,6.133815442277616e+18,92,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2477456,53.4654343,-6.524035854039252e+18,128,1,1,2,3,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,2.7074271077563377,High,Medium
-2.2478138,53.4771192,7.782047750853407e+18,384,4,10,6,7,6.75,6.25,2.5,0.925925925925926,0.37037037037037,9.249999999999998,High,High
-2.2478715,53.4870063,7.938018983203928e+18,789,7,17,5,8,9.25,28.25,5.31507290636732,3.05405405405405,0.574602476364035,14.565072906367323,High,High
-2.2479502,53.5004888,7.745891038444675e+18,83,3,2,1,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,2.7074271077563377,High,Medium
-2.2480342,53.5148701,4.543217428105919e+18,44,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2481025,53.5265549,6.733426447601354e+18,90,0,0,2,2,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,2.1547005383792497,High,Low
-2.246281,53.4726281,-1.1460578633148445e+17,503,10,6,14,5,8.75,16.9166666666667,4.11298755975102,1.93333333333333,0.470055721114403,12.862987559751026,High,High
-2.2463696,53.4879083,5.164665623570096e+18,522,4,6,9,5,6.0,4.66666666666667,2.16024689946929,0.777777777777778,0.360041149911548,8.160246899469287,High,High
-2.2464531,53.5022896,2.9085916747324995e+18,90,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2464583,53.5031885,-6.615916639636657e+18,101,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2464948,53.5094803,7.697495870688709e+18,72,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2465471,53.5184686,8.797703643788767e+17,101,0,2,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2449974,53.511281,-4.517188071808804e+18,50,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2450182,53.5148764,-5.935488117304636e+18,34,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2450389,53.5184717,-1.815012712210028e+18,70,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2450441,53.5193705,1.651156554481475e+18,43,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2430572,53.4357819,-9.108469538994464e+18,87,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2431548,53.4528598,-9.343432035284431e+17,173,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.24316,53.4537587,-2.698915147386016e+18,133,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2431651,53.4546575,5.739930672738114e+18,186,1,0,1,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2431754,53.4564552,-1.7872648897734992e+17,81,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2432474,53.4690389,4.080046100937957e+18,144,2,4,4,1,2.75,2.25,1.5,0.818181818181818,0.545454545454545,4.249999999999998,High,Medium
-2.2434482,53.5040935,-1.4054544297619827e+18,83,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2434689,53.5076888,8.29767108816446e+18,81,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2435204,53.5166771,-8.509657745209662e+18,84,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2435359,53.5193736,6.145027920334537e+18,45,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2417205,53.4654466,-5.837198932688941e+18,178,3,4,0,1,2.0,3.33333333333333,1.82574185835055,1.66666666666667,0.912870929175277,3.825741858350554,High,Medium
-2.2417461,53.4699408,-5.455778566803806e+18,38,0,2,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2419201,53.5005012,-8.605425343102405e+17,177,4,2,0,2,2.0,2.66666666666667,1.63299316185545,1.33333333333333,0.816496580927726,3.632993161855452,High,Medium
-2.2419457,53.5049954,8.716002447035776e+18,124,1,3,2,2,2.0,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863,2.8164965809277263,High,Medium
-2.2420277,53.5193767,6.242268270793481e+18,75,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.242115,53.5346567,-3.5503319842350607e+18,77,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.240199,53.4627532,1.2777543887877097e+18,132,0,0,4,0,1.0,4.0,2.0,4.0,2.0,3.0,High,Low
-2.2402041,53.463652,8.420902001935208e+18,199,1,4,2,2,2.25,1.58333333333333,1.25830573921179,0.703703703703704,0.559246995205241,3.5083057392117922,High,Medium
-2.2402854,53.4780334,2.0459253086991644e+18,149,3,4,0,1,2.0,3.33333333333333,1.82574185835055,1.66666666666667,0.912870929175277,3.825741858350554,High,Medium
-2.2402905,53.4789322,2.7009617170117524e+18,17,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.240321,53.4843252,8.591442245080368e+18,63,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2404228,53.5023019,6.410190910028705e+18,95,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.240489,53.5139867,-3.373800610260644e+18,145,3,1,0,1,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,2.5083057392117873,High,Medium
-2.2405094,53.517582,7.228960846584653e+18,18,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2405399,53.522975,-6.998606855152631e+18,10,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2386021,53.4465771,7.598250604897443e+18,76,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2386222,53.4501724,-4.949194335952387e+18,163,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2386374,53.452869,-3.6578634260366874e+17,155,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2386525,53.4555655,2.1709326271272648e+18,207,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2386626,53.4573632,1.182691298379235e+18,201,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,Low,Low
-2.2387736,53.4771376,-8.437716723415203e+18,2,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.238809,53.4834294,-5.885008051851832e+18,298,4,5,1,3,3.25,2.91666666666667,1.70782512765993,0.897435897435897,0.525484654664595,4.957825127659934,High,Medium
-2.2389911,53.5157874,8.091205218724295e+18,151,0,3,3,1,1.75,2.25,1.5,1.28571428571429,0.857142857142857,3.2499999999999996,High,Medium
-2.2371115,53.4492766,2.344762110301973e+18,161,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2371616,53.458265,-2.2656059601699863e+18,115,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2372619,53.4762418,-3.791133026960412e+18,122,2,0,3,0,1.25,2.25,1.5,1.8,1.2,2.75,High,Medium
-2.2372971,53.4825336,-4.780003580208137e+18,334,9,3,2,3,4.25,10.25,3.20156211871642,2.41176470588235,0.753308733815629,7.451562118716423,High,Medium
-2.2373674,53.4951173,-8.371829886994181e+18,20,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2375888,53.5346658,-8.807561588072061e+18,123,3,0,0,0,0.75,2.25,1.5,3.0,2.0,2.25,High,Low
-2.23599,53.5184899,-5.765693576289023e+18,117,1,2,0,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.235995,53.5193887,-8.42930819268001e+18,93,1,1,2,1,1.25,0.25,0.5,0.2,0.4,1.75,Medium,Medium
-2.2361251,53.5427583,1.0289507678740456e+18,83,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2361752,53.5517465,7.374279204102317e+18,23,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2341496,53.4582709,9.305604901267023e+17,154,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2343131,53.4879326,9.115871128966552e+18,535,7,4,8,4,5.75,4.25,2.06155281280883,0.739130434782609,0.358530923966753,7.811552812808829,High,High
-2.2343825,53.5005162,7.883082432447e+18,53,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2344173,53.5068081,2.578719206920947e+18,151,3,2,1,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,2.7074271077563377,High,Medium
-2.2326042,53.4510832,4.722927003277e+18,105,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2326386,53.4573751,1.634945888954949e+18,215,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2326583,53.4609704,-7.133306392905628e+17,67,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.232742,53.4762507,1.3755728170602504e+18,218,4,2,1,1,2.0,2.0,1.4142135623731,1.0,0.707106781186548,3.414213562373096,High,Medium
-2.2327863,53.4843402,5.173548043123132e+18,73,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.232806,53.4879355,-6.856678287751572e+18,171,1,5,1,0,1.75,4.91666666666667,2.21735578260835,2.80952380952381,1.26706044720477,3.9673557826083474,High,Medium
-2.2328849,53.5023169,2.9584898668799596e+18,43,0,0,2,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2329095,53.506811,-6.581433011578084e+18,135,2,1,4,1,2.0,2.0,1.4142135623731,1.0,0.707106781186548,3.414213562373096,High,Medium
-2.232949,53.5140017,-3.069399362500723e+18,177,0,2,3,6,2.75,6.25,2.5,2.27272727272727,0.909090909090909,5.25,High,Medium
-2.2329687,53.517597,9.14539722780787e+18,164,1,0,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2330675,53.5355736,8.127605484570692e+18,51,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.231118,53.4546815,8.93948203978878e+18,128,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2311229,53.4555803,-8.696518199353304e+18,183,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2312598,53.4807478,-5.766163884718157e+18,288,4,4,2,2,3.0,1.33333333333333,1.15470053837925,0.444444444444444,0.38490017945975,4.15470053837925,High,Medium
-2.2314704,53.5193976,7.532356666166409e+18,98,3,0,2,2,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167,3.0083057392117922,High,Medium
-2.2315686,53.5373742,-4.612266664483922e+18,45,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.229753,53.4807507,-5.113238427436041e+18,114,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2297724,53.484346,-4.629193656445664e+18,90,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2298648,53.5014239,-2.9150957956014003e+18,92,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2298843,53.5050192,-8.399140149435923e+18,36,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2299671,53.5202993,6.357958636609925e+18,140,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2300402,53.5337818,-1.6078655017362227e+18,44,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2280869,53.4510919,5.295842032891678e+18,188,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2285219,53.531987,7.249075366723652e+18,83,0,4,2,0,1.5,3.66666666666667,1.91485421551268,2.44444444444444,1.27656947700845,3.414854215512675,High,Medium
-2.2289005,53.6020952,7.668546324417545e+18,29,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2266722,53.4681727,-5.082498449279101e+17,98,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2266818,53.4699704,-2.388123360561537e+18,59,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2267297,53.4789588,-3.608920055520923e+18,103,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2269795,53.5256981,-8.955865873507626e+18,8,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2270662,53.541877,-6.231079152820769e+18,34,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.227071,53.5427758,3.825648017590548e+18,120,0,4,1,0,1.25,3.58333333333333,1.89296944860009,2.86666666666667,1.51437555888007,3.1429694486000876,High,Medium
-2.225347,53.5023313,-7.446144588792611e+18,50,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2253661,53.5059267,-8.169434822984582e+18,69,1,0,1,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,1.816496580927726,Medium,Low
-2.2254998,53.5310939,-1.17279693411378e+18,8,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.225538,53.5382845,-7.531315232245045e+18,29,1,0,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2258255,53.592214,-2.2290641762559276e+18,18,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2238015,53.4951435,5.520742790818523e+18,75,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2238915,53.5122213,-4.093528929070275e+18,43,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2239437,53.5221085,7.66162653379678e+17,166,1,2,3,3,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817,3.207427107756338,High,Medium
-2.2222659,53.4897533,6.17889229281772e+18,66,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.22228,53.4924498,-8.23151738683795e+18,84,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2226053,53.5544691,3.7809868974130954e+18,42,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2226289,53.5589632,4.550461530133156e+18,63,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2227566,53.5832314,7.849191229868262e+18,65,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2207074,53.4798689,2.2920419434984745e+18,162,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2207447,53.4870596,2.7696167938963645e+18,53,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2209084,53.5185188,-5.476822209109345e+18,60,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2209365,53.5239117,1.6014759860324206e+18,25,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2209693,53.5302035,-6.807023207518211e+18,45,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2211146,53.5580672,-7.937622092338307e+16,88,2,0,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2212555,53.5850319,-8.082034606531322e+18,58,1,0,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2212696,53.5877283,-6.874965322289e+18,41,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2192238,53.4843659,-1.2713740140027405e+18,352,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.219247,53.48886,-6.521060827134879e+18,79,0,0,2,2,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,2.1547005383792497,High,Low
-2.2193213,53.5032414,4.170500989969951e+18,75,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2194561,53.5293075,2.6866770822273894e+18,31,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2194747,53.5329028,7.341432813542718e+18,71,0,2,0,0,0.5,1.0,1.0,2.0,2.0,1.5,Medium,Low
-2.2177214,53.4852674,-2.4587451525734637e+17,56,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2178506,53.5104348,-7.656136202168506e+17,58,0,0,1,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2180724,53.5535786,-7.310895950302237e+16,47,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2180816,53.5553763,2.779275659974049e+18,84,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2182252,53.5832398,-8.735903640184898e+18,62,0,0,1,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.216361,53.5140329,-2.0384740763921956e+18,23,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2163885,53.5194259,4.395415266636565e+18,123,2,2,0,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,2.2074271077563385,High,Medium
-2.2163931,53.5203247,6.499671207291994e+18,133,1,1,1,2,1.25,0.25,0.5,0.2,0.4,1.75,Medium,Medium
-2.2167331,53.5868378,-5.092936989969745e+18,10,0,1,0,0,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2146848,53.4807787,-8.611502345959822e+18,56,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2147757,53.4987554,-4.026076762939276e+18,104,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
-2.2148394,53.5113391,7.439951741762835e+17,28,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2148667,53.5167321,-6.361866715000012e+18,120,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2149441,53.5320122,1.9630918935116692e+18,112,0,0,2,2,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,2.1547005383792497,High,Low
-2.2149532,53.5338099,3.53370860162356e+17,66,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,1.2500000000000002,Medium,Low
-2.2150581,53.5544829,-2.2470911555320607e+18,49,0,0,0,1,0.25,0.25,0.5,1.0,2.0,0.75,Low,Negligible
-2.2150627,53.5553817,5.580004221254839e+18,56,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,1.7074271077563374,Medium,Low
-2.2150764,53.5580782,5.005756879282458e+18,51,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,1.0773502691896248,Medium,Low
